num,latitude,longitude,year,Name,Type 1,Type 2,Total,HP,Attack,Defense,Sp. Atk,Sp. Def,Speed,Generation,Legendary
111,37.91735396350334,126.60732406874227,2018,Rhyhorn,Ground,Rock,345,80,85,95,30,30,25,1,False
93,37.34063950755719,126.71907421691898,2018,Haunter,Ghost,Poison,405,45,50,45,115,55,95,1,False
110,37.16213437046934,127.67276569242134,2018,Weezing,Poison,,490,65,90,120,85,70,60,1,False
122,38.109139723892326,126.57446533158993,2018,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1,False
72,38.111931706314294,127.09569011247615,2018,Tentacool,Water,Poison,335,40,40,35,50,100,70,1,False
128,38.616430267226,127.51350903508092,2018,Tauros,Normal,,490,75,100,95,40,70,110,1,False
11,37.18598300425455,126.59029417460292,2018,Metapod,Bug,,205,50,20,55,25,25,30,1,False
122,37.233272546763374,127.13006357390088,2018,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1,False
123,37.93330987826699,126.2717830751238,2018,Scyther,Bug,Flying,500,70,110,80,55,80,105,1,False
122,37.45911105080623,126.57703604688663,2018,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1,False
22,37.565577669535436,127.58973086966188,2018,Fearow,Normal,Flying,442,65,90,65,61,61,100,1,False
39,37.54294812077224,127.08115097133029,2018,Jigglypuff,Normal,Fairy,270,115,45,20,45,25,20,1,False
147,37.956526375114755,127.07411257388847,2018,Dratini,Dragon,,300,41,64,45,50,50,50,1,False
50,38.332954284658825,126.04683832090706,2018,Diglett,Ground,,265,10,55,25,35,45,95,1,False
6,37.9021351963415,126.91665468778231,2018,Charizard,Fire,Flying,534,78,84,78,109,85,100,1,False
6,37.9021351963415,126.91665468778231,2018,CharizardMega Charizard X,Fire,Dragon,634,78,130,111,130,85,100,1,False
6,37.9021351963415,126.91665468778231,2018,CharizardMega Charizard Y,Fire,Flying,634,78,104,78,159,115,100,1,False
124,37.01873083153801,127.70975476180139,2018,Jynx,Ice,Psychic,455,65,50,35,115,95,95,1,False
2,37.41638004967191,126.77757225931157,2018,Ivysaur,Grass,Poison,405,60,62,63,80,80,60,1,False
23,37.388357898067206,127.25141756800666,2018,Ekans,Poison,,288,35,60,44,40,54,55,1,False
21,36.92976083590028,126.5270831190447,2018,Spearow,Normal,Flying,262,40,60,30,31,31,70,1,False
11,37.83956806924408,126.75069665546022,2018,Metapod,Bug,,205,50,20,55,25,25,30,1,False
101,37.56392897905841,126.50809615963507,2018,Electrode,Electric,,480,60,50,70,80,80,140,1,False
12,37.4329746467368,126.79652110096666,2018,Butterfree,Bug,Flying,395,60,45,50,90,80,70,1,False
25,36.98265846205842,125.92935537586254,2018,Pikachu,Electric,,320,35,55,40,50,50,90,1,False
32,38.41188662123705,127.27165120184291,2019,Nidoran♂,Poison,,273,46,57,40,40,40,50,1,False
119,37.81172847175055,127.1651432933368,2019,Seaking,Water,,450,80,92,65,65,80,68,1,False
67,37.44412435703775,126.96694920090702,2019,Machoke,Fighting,,405,80,100,70,50,60,45,1,False
95,37.968377411640304,126.42341989967119,2019,Onix,Rock,Ground,385,35,45,160,30,45,70,1,False
84,37.76699483574075,126.34338977318869,2019,Doduo,Normal,Flying,310,35,85,45,35,35,75,1,False
30,37.57430038630073,127.93987883270749,2019,Nidorina,Poison,,365,70,62,67,55,55,56,1,False
71,36.93518198568873,126.77097174578789,2019,Victreebel,Grass,Poison,490,80,105,65,100,70,70,1,False
61,38.27475214034942,127.13132038248673,2019,Poliwhirl,Water,,385,65,65,65,50,50,90,1,False
54,38.047280423778346,126.51690770354068,2019,Psyduck,Water,,320,50,52,48,65,50,55,1,False
2,37.5103223621702,127.0087114102516,2019,Ivysaur,Grass,Poison,405,60,62,63,80,80,60,1,False
46,38.320661979425196,127.20340724510373,2019,Paras,Bug,Grass,285,35,70,55,45,55,25,1,False
65,36.97900222177221,126.01590410832968,2019,Alakazam,Psychic,,500,55,50,45,135,95,120,1,False
65,36.97900222177221,126.01590410832968,2019,AlakazamMega Alakazam,Psychic,,590,55,50,65,175,95,150,1,False
98,37.629206868965476,127.20333004128439,2019,Krabby,Water,,325,30,105,90,25,25,50,1,False
2,37.97007111668806,126.60409012776276,2019,Ivysaur,Grass,Poison,405,60,62,63,80,80,60,1,False
55,38.36797609754326,126.87486156755573,2019,Golduck,Water,,500,80,82,78,95,80,85,1,False
146,37.26809580606729,127.13245424891679,2019,Moltres,Fire,Flying,580,90,100,90,125,85,90,1,True
134,37.013306971827824,126.76876956262899,2019,Vaporeon,Water,,525,130,65,60,110,95,65,1,False
76,37.55541931917525,126.85578022683617,2019,Golem,Rock,Ground,495,80,120,130,55,65,45,1,False
4,37.74453248364007,127.69562893981022,2019,Charmander,Fire,,309,39,52,43,60,50,65,1,False
118,37.085672997676696,127.09777851462616,2019,Goldeen,Water,,320,45,67,60,35,50,63,1,False
98,37.27281979597253,126.62816943651498,2019,Krabby,Water,,325,30,105,90,25,25,50,1,False
71,37.317689928840785,127.30627362322193,2019,Victreebel,Grass,Poison,490,80,105,65,100,70,70,1,False
146,37.60783610273654,127.21054079769131,2019,Moltres,Fire,Flying,580,90,100,90,125,85,90,1,True
4,37.89927662079658,126.90785866676208,2019,Charmander,Fire,,309,39,52,43,60,50,65,1,False
60,38.19477432225477,127.95672230025517,2019,Poliwag,Water,,300,40,50,40,40,40,90,1,False
101,38.07978802168421,127.3589434235516,2019,Electrode,Electric,,480,60,50,70,80,80,140,1,False
21,37.335049273585476,127.07463527063838,2019,Spearow,Normal,Flying,262,40,60,30,31,31,70,1,False
55,37.54690961493235,127.32502325194987,2019,Golduck,Water,,500,80,82,78,95,80,85,1,False
122,37.846949302683655,127.18747843206015,2019,Mr. Mime,Psychic,Fairy,460,40,45,65,100,120,90,1,False
90,37.86402138407205,127.2021976473583,2019,Shellder,Water,,305,30,65,100,45,25,40,1,False
140,38.18268417490281,127.59381064297006,2019,Kabuto,Rock,Water,355,30,80,90,55,45,55,1,False
120,37.674318602879325,126.64324037073463,2019,Staryu,Water,,340,30,45,55,70,55,85,1,False
75,37.897427218093206,126.66140588530254,2019,Graveler,Rock,Ground,390,55,95,115,45,45,35,1,False
84,36.682092778700984,127.03485308950715,2019,Doduo,Normal,Flying,310,35,85,45,35,35,75,1,False
91,37.554932374997435,127.30565757058699,2019,Cloyster,Water,Ice,525,50,95,180,85,45,70,1,False
9,36.85871278505355,127.82551572755861,2019,Blastoise,Water,,530,79,83,100,85,105,78,1,False
9,36.85871278505355,127.82551572755861,2019,BlastoiseMega Blastoise,Water,,630,79,103,120,135,115,78,1,False
20,37.64785095169681,126.76553957897029,2019,Raticate,Normal,,413,55,81,60,50,70,97,1,False
103,38.37624291039597,127.340332248272,2019,Exeggutor,Grass,Psychic,520,95,95,85,125,65,55,1,False
18,38.52939460191158,127.23775016945415,2019,Pidgeot,Normal,Flying,479,83,80,75,70,70,101,1,False
18,38.52939460191158,127.23775016945415,2019,PidgeotMega Pidgeot,Normal,Flying,579,83,80,80,135,80,121,1,False
130,37.69003881611996,126.78102594645894,2019,Gyarados,Water,Flying,540,95,125,79,60,100,81,1,False
130,37.69003881611996,126.78102594645894,2019,GyaradosMega Gyarados,Water,Dark,640,95,155,109,70,130,81,1,False
5,37.63192948776811,128.1002268412257,2019,Charmeleon,Fire,,405,58,64,58,80,65,80,1,False
97,36.508980750627515,127.0381442228186,2019,Hypno,Psychic,,483,85,73,70,73,115,67,1,False
79,37.33570426101827,126.80038933860259,2019,Slowpoke,Water,Psychic,315,90,65,65,40,40,15,1,False
134,36.97795868272076,127.51989139112933,2019,Vaporeon,Water,,525,130,65,60,110,95,65,1,False
149,38.48166975938943,127.68589105414762,2019,Dragonite,Dragon,Flying,600,91,134,95,100,100,80,1,False
83,37.29029613011212,127.35751155652173,2019,Farfetch'd,Normal,Flying,352,52,65,55,58,62,60,1,False
142,37.06777739609871,127.01554678588799,2019,Aerodactyl,Rock,Flying,515,80,105,65,60,75,130,1,False
142,37.06777739609871,127.01554678588799,2019,AerodactylMega Aerodactyl,Rock,Flying,615,80,135,85,70,95,150,1,False
131,37.95907997266323,126.503972659018,2019,Lapras,Water,Ice,535,130,85,80,85,95,60,1,False
71,37.66616680383246,126.55135229858715,2019,Victreebel,Grass,Poison,490,80,105,65,100,70,70,1,False
102,37.22720346607061,127.27219438913207,2019,Exeggcute,Grass,Psychic,325,60,40,80,60,45,40,1,False
134,37.02439723411947,126.9865256929328,2019,Vaporeon,Water,,525,130,65,60,110,95,65,1,False
56,37.44412734863642,126.80059153448293,2019,Mankey,Fighting,,305,40,80,35,35,45,70,1,False
60,38.30873992253144,126.8271582713395,2019,Poliwag,Water,,300,40,50,40,40,40,90,1,False
118,37.27097105005955,127.05462594126855,2019,Goldeen,Water,,320,45,67,60,35,50,63,1,False
7,37.43554329384394,126.73324405932978,2019,Squirtle,Water,,314,44,48,65,50,64,43,1,False
19,38.3492731262291,127.2552535432092,2019,Rattata,Normal,,253,30,56,35,25,35,72,1,False
37,37.89128674887305,127.13163551399576,2019,Vulpix,Fire,,299,38,41,40,50,65,65,1,False
24,37.27813564879872,126.73126815358707,2019,Arbok,Poison,,438,60,85,69,65,79,80,1,False
14,36.63676145059839,126.90315295549374,2019,Kakuna,Bug,Poison,205,45,25,50,25,25,35,1,False
86,37.8858367097341,126.76510477038747,2019,Seel,Water,,325,65,45,55,45,70,45,1,False
133,37.375255914278576,126.92287904610646,2019,Eevee,Normal,,325,55,55,50,45,65,55,1,False
20,38.32347796377535,127.13589429977782,2019,Raticate,Normal,,413,55,81,60,50,70,97,1,False
143,37.34154619027203,127.18358616939682,2019,Snorlax,Normal,,540,160,110,65,65,110,30,1,False
135,37.92085733801851,126.27891357673289,2019,Jolteon,Electric,,525,65,65,60,110,95,130,1,False
125,38.35986152606945,127.22132066735696,2019,Electabuzz,Electric,,490,65,83,57,95,85,105,1,False
2,37.81005740577521,127.44675520536455,2019,Ivysaur,Grass,Poison,405,60,62,63,80,80,60,1,False
101,37.27954554118663,125.31946834375344,2019,Electrode,Electric,,480,60,50,70,80,80,140,1,False
131,37.595435700879094,126.65829172531978,2019,Lapras,Water,Ice,535,130,85,80,85,95,60,1,False
130,38.092688332279046,126.58606712838315,2019,Gyarados,Water,Flying,540,95,125,79,60,100,81,1,False
130,38.092688332279046,126.58606712838315,2019,GyaradosMega Gyarados,Water,Dark,640,95,155,109,70,130,81,1,False
111,37.6426981263048,126.6401149549415,2019,Rhyhorn,Ground,Rock,345,80,85,95,30,30,25,1,False
146,37.75501137958794,126.30990616519603,2019,Moltres,Fire,Flying,580,90,100,90,125,85,90,1,True
78,38.2199850222961,127.1129803198819,2019,Rapidash,Fire,,500,65,100,70,80,80,105,1,False
36,36.999789681055965,127.41686181964249,2019,Clefable,Fairy,,483,95,70,73,95,90,60,1,False
40,37.849187703051285,126.7033393928412,2019,Wigglytuff,Normal,Fairy,435,140,70,45,85,50,45,1,False
12,37.80092938469089,126.88684399139169,2019,Butterfree,Bug,Flying,395,60,45,50,90,80,70,1,False
84,36.91894525680404,126.32195498647991,2019,Doduo,Normal,Flying,310,35,85,45,35,35,75,1,False
38,37.812402528178005,127.51963978883452,2019,Ninetales,Fire,,505,73,76,75,81,100,100,1,False
36,37.4613517280121,127.046734289808,2019,Clefable,Fairy,,483,95,70,73,95,90,60,1,False
143,37.65511189999376,126.92825121672654,2019,Snorlax,Normal,,540,160,110,65,65,110,30,1,False
23,36.682310618022186,126.20556989495856,2019,Ekans,Poison,,288,35,60,44,40,54,55,1,False
2,37.623316510786594,126.84064017910784,2019,Ivysaur,Grass,Poison,405,60,62,63,80,80,60,1,False
104,37.51662059807111,126.72574523297402,2019,Cubone,Ground,,320,50,50,95,40,50,35,1,False
70,38.095242164472936,128.37209293048127,2019,Weepinbell,Grass,Poison,390,65,90,50,85,45,55,1,False
118,36.62807556353982,127.25463309020944,2019,Goldeen,Water,,320,45,67,60,35,50,63,1,False
132,37.34387330799295,127.65305955741454,2019,Ditto,Normal,,288,48,48,48,48,48,48,1,False
99,37.467115104998506,126.76283141409898,2019,Kingler,Water,,475,55,130,115,50,50,75,1,False
50,37.10812143713949,126.6941840554186,2019,Diglett,Ground,,265,10,55,25,35,45,95,1,False
136,36.85253912440423,126.33830556645631,2019,Flareon,Fire,,525,65,130,60,95,110,65,1,False
20,38.46846366831582,126.6779000320457,2019,Raticate,Normal,,413,55,81,60,50,70,97,1,False
135,36.75981234331729,126.69110926320533,2019,Jolteon,Electric,,525,65,65,60,110,95,130,1,False
15,37.871621201038245,126.7929853125167,2019,Beedrill,Bug,Poison,395,65,90,40,45,80,75,1,False
15,37.871621201038245,126.7929853125167,2019,BeedrillMega Beedrill,Bug,Poison,495,65,150,40,15,80,145,1,False
29,37.987924439094435,128.88585123350157,2019,Nidoran♀,Poison,,275,55,47,52,40,40,41,1,False
27,38.37666068004201,126.81092840536544,2019,Sandshrew,Ground,,300,50,75,85,20,30,40,1,False
73,37.251130386180996,127.97987511698808,2019,Tentacruel,Water,Poison,515,80,70,65,80,120,100,1,False
127,37.02387559103182,126.78213024212631,2019,Pinsir,Bug,,500,65,125,100,55,70,85,1,False
127,37.02387559103182,126.78213024212631,2019,PinsirMega Pinsir,Bug,Flying,600,65,155,120,65,90,105,1,False
144,37.03689168298785,126.5928968931286,2019,Articuno,Ice,Flying,580,90,85,100,95,125,85,1,True
52,37.37846043665474,127.66667630171553,2019,Meowth,Normal,,290,40,45,35,40,40,90,1,False
143,37.80793516887833,126.91530762204904,2019,Snorlax,Normal,,540,160,110,65,65,110,30,1,False
140,37.25079603997636,126.71648020980805,2019,Kabuto,Rock,Water,355,30,80,90,55,45,55,1,False
129,37.55083761912294,126.5656254045501,2019,Magikarp,Water,,200,20,10,55,15,20,80,1,False
115,38.02955971236699,127.22001789663868,2019,Kangaskhan,Normal,,490,105,95,80,40,80,90,1,False
115,38.02955971236699,127.22001789663868,2019,KangaskhanMega Kangaskhan,Normal,,590,105,125,100,60,100,100,1,False
68,37.546234953644486,126.16566956801421,2019,Machamp,Fighting,,505,90,130,80,65,85,55,1,False
87,37.609828450183755,126.64342475430722,2019,Dewgong,Water,Ice,475,90,70,80,70,95,70,1,False
14,37.27404097427966,128.07588056384085,2019,Kakuna,Bug,Poison,205,45,25,50,25,25,35,1,False
140,38.25697397344098,125.86410223691257,2019,Kabuto,Rock,Water,355,30,80,90,55,45,55,1,False
7,37.56388760014364,127.33506489737985,2019,Squirtle,Water,,314,44,48,65,50,64,43,1,False
118,37.55218323192489,128.00483280583356,2019,Goldeen,Water,,320,45,67,60,35,50,63,1,False
145,37.16396402123289,127.31112149644949,2019,Zapdos,Electric,Flying,580,90,90,85,125,90,100,1,True
101,36.847956776857146,126.41760731821994,2019,Electrode,Electric,,480,60,50,70,80,80,140,1,False
42,37.72191695409926,127.40198176388755,2019,Golbat,Poison,Flying,455,75,80,70,65,75,90,1,False
62,38.26312167229863,126.50631212451442,2019,Poliwrath,Water,Fighting,510,90,95,95,70,90,70,1,False
108,37.10935421575991,128.04847118117206,2019,Lickitung,Normal,,385,90,55,75,60,75,30,1,False
147,37.99287207634109,126.77435824267981,2019,Dratini,Dragon,,300,41,64,45,50,50,50,1,False
132,38.17895533222813,127.85320829974725,2019,Ditto,Normal,,288,48,48,48,48,48,48,1,False
57,37.838096801658175,127.69801926286793,2019,Primeape,Fighting,,455,65,105,60,60,70,95,1,False
8,37.74296477704656,127.6384945005112,2019,Wartortle,Water,,405,59,63,80,65,80,58,1,False
44,37.878361903609154,126.91348408691988,2019,Gloom,Grass,Poison,395,60,65,70,85,75,40,1,False
130,36.88104134339519,127.27153324356772,2019,Gyarados,Water,Flying,540,95,125,79,60,100,81,1,False
130,36.88104134339519,127.27153324356772,2019,GyaradosMega Gyarados,Water,Dark,640,95,155,109,70,130,81,1,False
52,37.084529434658755,127.65573839096508,2019,Meowth,Normal,,290,40,45,35,40,40,90,1,False
117,38.20101565398257,125.88494822600053,2019,Seadra,Water,,440,55,65,95,95,45,85,1,False
18,37.11315551882866,127.2533359200516,2019,Pidgeot,Normal,Flying,479,83,80,75,70,70,101,1,False
18,37.11315551882866,127.2533359200516,2019,PidgeotMega Pidgeot,Normal,Flying,579,83,80,80,135,80,121,1,False
107,38.41404748617456,126.77200824857948,2019,Hitmonchan,Fighting,,455,50,105,79,35,110,76,1,False
41,37.691285643348166,127.4099917937098,2019,Zubat,Poison,Flying,245,40,45,35,30,40,55,1,False
49,37.178463564468615,127.45413168140836,2019,Venomoth,Bug,Poison,450,70,65,60,90,75,90,1,False
61,37.817231987954685,126.6914694805338,2019,Poliwhirl,Water,,385,65,65,65,50,50,90,1,False
92,37.63780697928374,126.87573706881234,2019,Gastly,Ghost,Poison,310,30,35,30,100,35,80,1,False
123,37.11897715527021,127.23509108323024,2019,Scyther,Bug,Flying,500,70,110,80,55,80,105,1,False
30,37.56504051496831,127.25989340493906,2019,Nidorina,Poison,,365,70,62,67,55,55,56,1,False
91,36.96829959640355,127.9932556664541,2019,Cloyster,Water,Ice,525,50,95,180,85,45,70,1,False
31,37.406837162661304,127.97673939496471,2019,Nidoqueen,Poison,Ground,505,90,92,87,75,85,76,1,False
109,37.20997189872455,126.67409472481972,2019,Koffing,Poison,,340,40,65,95,60,45,35,1,False
86,37.26282902520613,127.4378185280777,2019,Seel,Water,,325,65,45,55,45,70,45,1,False
150,37.23613528212968,127.90431368732585,2019,Mewtwo,Psychic,,680,106,110,90,154,90,130,1,True
150,37.23613528212968,127.90431368732585,2019,MewtwoMega Mewtwo X,Psychic,Fighting,780,106,190,100,154,100,130,1,True
150,37.23613528212968,127.90431368732585,2019,MewtwoMega Mewtwo Y,Psychic,,780,106,150,70,194,120,140,1,True
79,37.09544573334745,127.51113993286978,2019,Slowpoke,Water,Psychic,315,90,65,65,40,40,15,1,False
9,37.269982167064036,126.29855318364338,2019,Blastoise,Water,,530,79,83,100,85,105,78,1,False
9,37.269982167064036,126.29855318364338,2019,BlastoiseMega Blastoise,Water,,630,79,103,120,135,115,78,1,False
40,38.2926388630724,127.42423731252833,2019,Wigglytuff,Normal,Fairy,435,140,70,45,85,50,45,1,False
50,37.7316991324454,126.566791002278,2019,Diglett,Ground,,265,10,55,25,35,45,95,1,False
135,36.83719338415805,126.74307663903785,2019,Jolteon,Electric,,525,65,65,60,110,95,130,1,False
67,37.250936078689385,127.44262483430447,2019,Machoke,Fighting,,405,80,100,70,50,60,45,1,False
95,37.77663860185289,126.99444655210608,2019,Onix,Rock,Ground,385,35,45,160,30,45,70,1,False
151,37.550747359056864,126.13091683766551,2019,Mew,Psychic,,600,100,100,100,100,100,100,1,False
8,37.478075015294145,126.53750218873019,2019,Wartortle,Water,,405,59,63,80,65,80,58,1,False
136,36.960871669164696,127.32867147297648,2019,Flareon,Fire,,525,65,130,60,95,110,65,1,False
106,36.533052440082265,127.54864914185718,2019,Hitmonlee,Fighting,,455,50,120,53,35,110,87,1,False
13,38.008076204677025,127.13496485789378,2019,Weedle,Bug,Poison,195,40,35,30,20,20,50,1,False
127,38.339128286396786,127.06501733467607,2019,Pinsir,Bug,,500,65,125,100,55,70,85,1,False
127,38.339128286396786,127.06501733467607,2019,PinsirMega Pinsir,Bug,Flying,600,65,155,120,65,90,105,1,False
88,38.043418988275015,127.38152349637764,2019,Grimer,Poison,,325,80,80,50,40,50,25,1,False
61,37.23558820391333,127.48190967954713,2019,Poliwhirl,Water,,385,65,65,65,50,50,90,1,False
49,38.80341441861038,127.50730546343536,2019,Venomoth,Bug,Poison,450,70,65,60,90,75,90,1,False
118,38.53326331456468,126.6739305017299,2019,Goldeen,Water,,320,45,67,60,35,50,63,1,False
111,37.82815126853338,126.58385415447835,2019,Rhyhorn,Ground,Rock,345,80,85,95,30,30,25,1,False
43,37.278760282647475,127.49921968393441,2019,Oddish,Grass,Poison,320,45,50,55,75,65,30,1,False
54,36.96757157489574,127.2370957059894,2019,Psyduck,Water,,320,50,52,48,65,50,55,1,False
8,37.805867693519055,127.52018012385737,2019,Wartortle,Water,,405,59,63,80,65,80,58,1,False
105,37.84240741980511,127.17226188226181,2019,Marowak,Ground,,425,60,80,110,50,80,45,1,False
80,37.89245820922087,126.4089393968634,2019,Slowbro,Water,Psychic,490,95,75,110,100,80,30,1,False
80,37.89245820922087,126.4089393968634,2019,SlowbroMega Slowbro,Water,Psychic,590,95,75,180,130,80,30,1,False
